cbdir,cbdir_ngn3_high_ep_to_pre_endocrine,cbdir_ngn3_high_ep_to_pre_endocrine_boundary_cells,cbdir_ngn3_high_ep_to_pre_endocrine_neighbor_pairs,cbdir_pre_endocrine_to_alpha,cbdir_pre_endocrine_to_alpha_boundary_cells,cbdir_pre_endocrine_to_alpha_neighbor_pairs,cbdir_pre_endocrine_to_beta,cbdir_pre_endocrine_to_beta_boundary_cells,cbdir_pre_endocrine_to_beta_neighbor_pairs,cbdir_pre_endocrine_to_delta,cbdir_pre_endocrine_to_delta_boundary_cells,cbdir_pre_endocrine_to_delta_neighbor_pairs,cbdir_pre_endocrine_to_epsilon,cbdir_pre_endocrine_to_epsilon_boundary_cells,cbdir_pre_endocrine_to_epsilon_neighbor_pairs,embedding,embedding_dim,eval_neighbors,icvcoh,icvcoh_alpha,icvcoh_alpha_cells,icvcoh_alpha_neighbor_pairs,icvcoh_beta,icvcoh_beta_cells,icvcoh_beta_neighbor_pairs,icvcoh_delta,icvcoh_delta_cells,icvcoh_delta_neighbor_pairs,icvcoh_ductal,icvcoh_ductal_cells,icvcoh_ductal_neighbor_pairs,icvcoh_epsilon,icvcoh_epsilon_cells,icvcoh_epsilon_neighbor_pairs,icvcoh_ngn3_high_ep,icvcoh_ngn3_high_ep_cells,icvcoh_ngn3_high_ep_neighbor_pairs,icvcoh_ngn3_low_ep,icvcoh_ngn3_low_ep_cells,icvcoh_ngn3_low_ep_neighbor_pairs,icvcoh_pre_endocrine,icvcoh_pre_endocrine_cells,icvcoh_pre_endocrine_neighbor_pairs,n_cells,transition_graph_neighbors,velocity_cache,velocity_source
0.215521398504,0.385428662869,127,422,0.013204677519,69,362,0.417033282341,142,740,-0.0443431239964,56,293,-0.727115256764,23,161,pancreas_umap_dynamical_s42.npy,2,30,0.80820808547,0.702210382987,478,13264,0.912765998542,585,16449,0.45714766954,69,1922,0.689235732016,916,23385,0.880646384195,140,3880,0.94673564853,641,18317,0.759860675777,260,3198,0.869897667609,589,15707,3696,30,pancreas_velocity_inputs_dynamical_s42.npz,directed_distance_cache
0.300843595238,0.366923049868,118,433,0.241292916132,101,509,0.394412457169,136,668,0.303369444823,62,249,-0.432392652449,20,148,pancreas_umap_min_shared_counts_20_n_top_genes_2000_n_pcs_30_n_neighbors_30_velocity_mode_stochastic_velocity_alpha_1p0_velocity_neighbors_30_seed_42.npy,2,30,0.514765926759,0.540086228428,479,13329,0.725802176693,585,16564,0.313185945686,69,1919,0.452163848465,916,23163,0.427772155879,142,3778,0.404766284701,642,18397,0.427850725201,260,3026,0.584780748103,589,15739,3696,30,pancreas_velocity_inputs_min_shared_counts_20_n_top_genes_2000_n_pcs_30_n_neighbors_30_velocity_mode_stochastic_velocity_alpha_1p0_velocity_neighbors_30_seed_42.npz,directed_distance_cache
0.237340610054,0.330130304236,127,422,-0.0916866946945,69,362,0.443564734559,142,740,0.140427779674,56,293,-0.325186099153,23,161,pancreas_umap_stochastic_s42.npy,2,30,0.714589289152,0.683744504142,478,13264,0.875552479194,585,16449,0.429155700646,69,1922,0.608740259271,916,23385,0.699825074007,140,3880,0.663199289708,641,18317,0.718778040108,260,3198,0.835390434406,589,15707,3696,30,pancreas_velocity_inputs_stochastic_s42.npz,directed_distance_cache
